type,air_temp_k,process_temp_k,rot_speed_rpm,torque_nm,tool_wear_min,machine_failure,TWF,HDF,PWF,OSF,RNF,failure_type,temp_diff_k,power_w,wear_torque,rule_hdf,rule_pwf,rule_osf,rule_twf
0,0.8043478260869534,0.8148148148148167,0.14726426076833532,0.6140109890109889,0.0,0,0,0,0,0,0,NORMAL,9.600000000000023,7217.128443214272,0.0,False,False,False,False
0,0.8043478260869534,0.8148148148148167,0.40162980209545995,0.2967032967032967,0.007905138339920948,0,0,0,0,0,0,NORMAL,9.600000000000023,4942.060347313127,50.8,False,False,False,False
2,0.8152173913043441,0.8395061728395063,0.14784633294528526,0.581043956043956,0.015810276679841896,0,0,0,0,0,0,NORMAL,9.699999999999989,6864.8197710652,184.4,False,False,False,False
0,0.8043478260869534,0.827160493827158,0.16065192083818403,0.6167582417582418,0.035573122529644265,0,0,0,0,0,0,NORMAL,9.699999999999989,7364.18639532881,438.3,False,False,False,False
0,0.8043478260869534,0.827160493827158,0.11175785797438886,0.6043956043956044,0.043478260869565216,0,0,0,0,0,0,NORMAL,9.699999999999989,6807.6218408188415,525.8,False,False,False,False
0,0.8043478260869534,0.827160493827158,0.45750873108265433,0.2884615384615385,0.05138339920948616,0,0,0,0,0,0,NORMAL,9.699999999999989,5074.635557294617,322.40000000000003,False,False,False,False
0,0.7934782608695627,0.827160493827158,0.26775320139697323,0.4010989010989011,0.05928853754940711,0,0,0,0,0,0,NORMAL,9.799999999999955,5625.964124048602,495.0,False,False,False,False
0,0.8043478260869534,0.827160493827158,0.15424912689173464,0.554945054945055,0.06719367588932806,0,0,0,0,0,0,NORMAL,9.699999999999989,6632.802681622083,751.4000000000001,False,False,False,False
1,0.8043478260869534,0.8395061728395063,0.14493597206053555,0.6552197802197802,0.07509881422924901,0,0,0,0,0,0,NORMAL,9.800000000000011,7641.976489734731,978.5,False,False,False,False
0,0.8152173913043441,0.8518518518518547,0.1711292200232829,0.489010989010989,0.08695652173913043,0,0,0,0,0,0,NORMAL,9.800000000000011,6032.151110206737,866.8,False,False,False,False
0,0.8260869565217348,0.8518518518518547,0.09313154831199077,0.7706043956043955,0.09486166007905138,0,0,0,0,0,0,NORMAL,9.700000000000045,8330.1633044546,1437.6,False,False,False,False
2,0.8043478260869534,0.8395061728395063,0.20896391152502913,0.44780219780219777,0.10276679841897232,0,0,0,0,0,0,NORMAL,9.800000000000011,5820.617204865024,946.4,False,False,False,False
0,0.7934782608695627,0.8148148148148167,0.21303841676367874,0.4189560439560439,0.12252964426877469,0,0,0,0,0,0,NORMAL,9.699999999999989,5509.955579327042,1063.3,False,False,False,False
1,0.7934782608695627,0.827160493827158,0.14086146682188594,0.6387362637362637,0.13043478260869565,0,0,0,0,0,0,NORMAL,9.799999999999955,7427.03919235163,1659.8999999999999,False,False,False,False
0,0.7934782608695627,0.8148148148148167,0.2863795110593714,0.36401098901098905,0.14229249011857706,0,0,0,0,0,0,NORMAL,9.699999999999989,5267.1942430086465,1090.8,False,False,False,False
0,0.7934782608695627,0.827160493827158,0.1268917345750874,0.5769230769230769,0.15019762845849802,0,0,0,0,0,0,NORMAL,9.799999999999955,6647.484391289858,1740.3999999999999,False,False,False,False
0,0.7934782608695627,0.827160493827158,0.13387660069848661,0.5192307692307692,0.15810276679841895,0,0,0,0,0,0,NORMAL,9.799999999999955,6090.165854543029,1664.0,False,False,False,False
0,0.7934782608695627,0.8148148148148167,0.08905704307334117,0.6813186813186812,0.1660079051383399,0,0,0,0,0,0,NORMAL,9.699999999999989,7387.078133797967,2242.7999999999997,False,False,False,False
0,0.7934782608695627,0.8148148148148167,0.20023282887077998,0.41758241758241765,0.17391304347826086,0,0,0,0,0,0,NORMAL,9.699999999999989,5415.100425139654,1504.8000000000002,False,False,False,False
1,0.7934782608695627,0.8148148148148167,0.23166472642607683,0.45054945054945056,0.1818181818181818,0,0,0,0,0,0,NORMAL,9.699999999999989,6002.075596536371,1683.6000000000001,False,False,False,False
1,0.8043478260869534,0.827160493827158,0.14784633294528526,0.559065934065934,0.19367588932806323,0,0,0,0,0,0,NORMAL,9.699999999999989,6626.5613842169505,2180.5,False,False,False,False
0,0.7934782608695627,0.8148148148148167,0.27881257275902216,0.38461538461538464,0.20553359683794464,0,0,0,0,0,0,NORMAL,9.699999999999989,5484.655286490132,1653.6000000000001,False,False,False,False
0,0.7934782608695627,0.8024691358024683,0.1216530849825379,0.5728021978021978,0.2134387351778656,0,0,0,0,0,0,NORMAL,9.599999999999966,6561.059177389603,2457.0,False,False,False,False
0,0.7826086956521721,0.8024691358024683,0.35331781140861473,0.33104395604395603,0.22134387351778656,0,0,0,0,0,0,NORMAL,9.699999999999989,5185.984072913351,1562.3999999999999,False,False,False,False
0,0.7934782608695627,0.8148148148148167,0.22467986030267761,0.5247252747252746,0.2292490118577075,0,0,0,0,0,0,NORMAL,9.699999999999989,6834.8489771499535,2436.0,False,False,False,False
0,0.8043478260869534,0.827160493827158,0.1484284051222352,0.6607142857142857,0.23715415019762845,0,0,0,0,0,0,NORMAL,9.699999999999989,7733.941378680816,3114.0,False,False,False,False
0,0.8043478260869534,0.827160493827158,0.1658905704307334,0.5975274725274724,0.24505928853754938,0,0,0,0,0,0,NORMAL,9.699999999999989,7197.064138133344,2932.6,False,False,False,False
0,0.8152173913043441,0.827160493827158,0.24563445867287548,0.42032967032967034,0.25296442687747034,0,0,0,0,0,0,NORMAL,9.599999999999966,5727.751726024911,2201.6,False,False,False,False
0,0.8152173913043441,0.8395061728395063,0.3061699650756694,0.3379120879120879,0.2608695652173913,0,0,0,0,0,0,NORMAL,9.699999999999989,5038.025530904783,1874.3999999999999,False,False,False,False
0,0.8152173913043441,0.8395061728395063,0.1711292200232829,0.5439560439560439,0.26877470355731226,0,0,0,0,0,0,NORMAL,9.699999999999989,6644.552238146507,2951.2,False,False,False,False
0,0.8152173913043441,0.827160493827158,0.13038416763678706,0.5824175824175825,0.27667984189723316,0,0,0,0,0,0,NORMAL,9.599999999999966,6734.569339647368,3234.0,False,False,False,False
0,0.8260869565217348,0.8395061728395063,0.22235157159487784,0.5728021978021978,0.2845849802371541,0,0,0,0,0,0,NORMAL,9.600000000000023,7385.360729814005,3276.0,False,False,False,False
0,0.8260869565217348,0.8395061728395063,0.26833527357392317,0.36538461538461536,0.2924901185770751,0,0,0,0,0,0,NORMAL,9.600000000000023,5185.889825133743,2249.6,False,False,False,False
1,0.8369565217391255,0.8395061728395063,0.2072176949941793,0.5260989010989011,0.30039525691699603,0,0,0,0,0,0,NORMAL,9.5,6718.861376379418,3199.6,False,False,False,False
1,0.8260869565217348,0.8395061728395063,0.29743888242142025,0.37225274725274726,0.31225296442687744,0,0,0,0,0,0,NORMAL,9.600000000000023,5432.97608733858,2441.1,False,False,False,False
1,0.8260869565217348,0.8518518518518547,0.13154831199068684,0.5851648351648351,0.32411067193675885,0,0,0,0,0,0,NORMAL,9.700000000000045,6773.441312747785,3804.7999999999997,False,False,False,False
0,0.8260869565217348,0.8395061728395063,0.29976717112922,0.38873626373626374,0.3359683794466403,0,0,0,0,0,0,NORMAL,9.600000000000023,5657.4114665110355,2728.5,False,False,False,False
0,0.8369565217391255,0.8395061728395063,0.26658905704307334,0.3667582417582418,0.3438735177865612,0,0,0,0,0,0,NORMAL,9.5,5193.366815649287,2653.5,False,False,False,False
2,0.8369565217391255,0.8395061728395063,0.3084982537834692,0.3598901098901099,0.3517786561264822,0,0,0,0,0,0,NORMAL,9.5,5334.424325795469,2670.0,False,False,False,False
1,0.8369565217391255,0.8518518518518547,0.13038416763678706,0.5370879120879121,0.37154150197628455,0,0,0,0,0,0,NORMAL,9.600000000000023,6253.528672529698,4032.6,False,False,False,False
0,0.8478260869565233,0.864197530864196,0.10768335273573926,0.6593406593406592,0.38339920948616596,0,0,0,0,0,0,NORMAL,9.599999999999966,7339.325925463402,5024.599999999999,False,False,False,False
1,0.8369565217391255,0.864197530864196,0.15017462165308504,0.5906593406593406,0.3913043478260869,0,0,0,0,0,0,NORMAL,9.699999999999989,6988.66135346971,4633.2,False,False,False,False
0,0.8369565217391255,0.864197530864196,0.49825378346915017,0.22115384615384615,0.40316205533596833,0,0,0,0,0,0,NORMAL,9.699999999999989,4217.860408807608,2029.8,False,False,False,False
1,0.8369565217391255,0.8765432098765444,0.2793946449359721,0.38873626373626374,0.4110671936758893,0,0,0,0,0,0,NORMAL,9.800000000000011,5539.758821634097,3338.4,False,False,False,False
0,0.8478260869565233,0.8888888888888857,0.19965075669383003,0.4986263736263737,0.4229249011857707,0,0,0,0,0,0,NORMAL,9.799999999999955,6345.085154430817,4290.7,False,False,False,False
0,0.8478260869565233,0.8765432098765444,0.17287543655413273,0.5535714285714285,0.43083003952569165,0,0,0,0,0,0,NORMAL,9.699999999999989,6765.5768591382985,4806.900000000001,False,False,False,False
0,0.8369565217391255,0.864197530864196,0.22293364377182778,0.5219780219780219,0.4387351778656126,0,0,0,0,0,0,NORMAL,9.699999999999989,6789.170219966758,4639.799999999999,False,False,False,False
0,0.8478260869565233,0.8765432098765444,0.6757857974388825,0.15521978021978022,0.44664031620553357,0,0,0,0,0,0,NORMAL,9.699999999999989,3682.773876072683,1706.3,False,False,False,False
2,0.8478260869565233,0.8765432098765444,0.15541327124563453,0.5233516483516483,0.45454545454545453,0,0,0,0,0,0,NORMAL,9.699999999999989,6296.432356202223,4818.5,False,False,False,False
0,0.8369565217391255,0.864197530864196,0.11233993015133881,0.618131868131868,0.4743083003952569,0,0,0,0,0,0,NORMAL,9.699999999999989,6955.1510318314195,5856.0,False,False,False,False
1,0.8369565217391255,0.864197530864196,0.22409778812572767,0.43956043956043955,0.48221343873517786,0,0,0,0,0,0,NORMAL,9.699999999999989,5822.146113289771,4367.599999999999,False,False,False,False
0,0.8369565217391255,0.8518518518518547,0.16472642607683352,0.5260989010989011,0.49407114624505927,0,0,0,0,0,0,NORMAL,9.600000000000023,6397.026152970168,5262.5,False,False,False,False
0,0.8369565217391255,0.8395061728395063,0.17054714784633296,0.5,0.5019762845849802,0,0,0,0,0,0,NORMAL,9.5,6150.421601638882,5105.400000000001,False,False,False,False
1,0.8478260869565233,0.8518518518518547,0.42316647264260776,0.27060439560439564,0.5098814229249011,0,0,0,0,0,0,NORMAL,9.5,4663.432494866249,3031.5,False,False,False,False
1,0.8478260869565233,0.8518518518518547,0.23224679860302677,0.3997252747252747,0.5217391304347826,0,0,0,0,0,0,NORMAL,9.5,5398.753671365475,4342.8,False,False,False,False
1,0.8369565217391255,0.8395061728395063,0.2526193247962748,0.41071428571428575,0.533596837944664,0,0,0,0,0,0,NORMAL,9.5,5653.54730754712,4549.5,False,False,False,False
0,0.8478260869565233,0.8518518518518547,0.20139697322467986,0.5260989010989011,0.5454545454545454,0,0,0,0,0,0,NORMAL,9.5,6674.774359474042,5809.8,False,False,False,False
0,0.8478260869565233,0.8395061728395063,0.1658905704307334,0.6222527472527473,0.5533596837944663,0,0,0,0,0,0,NORMAL,9.399999999999977,7470.948185673304,6874.0,False,False,False,False
1,0.8369565217391255,0.827160493827158,0.2083818393480792,0.4436813186813187,0.5612648221343873,0,0,0,0,0,0,NORMAL,9.399999999999977,5768.864701884889,5126.2,False,False,False,False
1,0.8260869565217348,0.8148148148148167,0.09953434225844005,0.6634615384615384,0.5731225296442687,0,0,0,0,0,0,NORMAL,9.400000000000034,7305.449084682194,7554.5,False,False,False,False
0,0.8260869565217348,0.8148148148148167,0.4196740395809081,0.260989010989011,0.5849802371541502,0,0,0,0,0,0,NORMAL,9.400000000000034,4510.196077199651,3374.4,False,False,False,False
0,0.8260869565217348,0.827160493827158,0.22875436554132722,0.4258241758241758,0.592885375494071,0,0,0,0,0,0,NORMAL,9.5,5688.670313414253,5220.0,False,False,False,False
1,0.8260869565217348,0.827160493827158,0.2857974388824215,0.4024725274725275,0.6007905138339921,0,0,0,0,0,0,NORMAL,9.5,5750.465440910365,5031.2,False,False,False,False
0,0.8260869565217348,0.827160493827158,0.14901047729918515,0.6277472527472527,0.6126482213438734,0,0,0,0,0,0,NORMAL,9.5,7381.486098874578,7672.5,False,False,False,False
1,0.8260869565217348,0.8148148148148167,0.15017462165308504,0.5618131868131868,0.6205533596837944,0,0,0,0,0,0,NORMAL,9.400000000000034,6675.067574788377,7017.900000000001,False,False,False,False
0,0.8260869565217348,0.827160493827158,0.12514551804423757,0.6538461538461537,0.6324110671936758,0,0,0,0,0,0,NORMAL,9.5,7444.129456387158,8224.0,False,False,False,False
0,0.8152173913043441,0.8148148148148167,0.34691501746216524,0.3585164835164835,0.6403162055335968,0,0,0,0,0,0,NORMAL,9.5,5523.296876129287,4843.8,False,False,False,False
1,0.8043478260869534,0.8024691358024683,0.1577415599534343,0.5315934065934066,0.6482213438735177,0,0,0,0,0,0,NORMAL,9.5,6404.398423730592,6970.0,False,False,False,False
1,0.8043478260869534,0.8024691358024683,0.24272409778812576,0.43543956043956045,0.6600790513833992,0,0,0,0,0,0,NORMAL,9.5,5892.318821195456,5928.5,False,False,False,False
0,0.8043478260869534,0.8148148148148167,0.10360884749708965,0.7884615384615384,0.6719367588932806,0,0,0,0,0,1,RNF,9.600000000000023,8626.310771932996,10404.0,False,False,False,False
0,0.8152173913043441,0.8148148148148167,0.1268917345750874,0.7417582417582417,0.6798418972332015,0,0,0,0,0,0,NORMAL,9.5,8389.18335844004,9941.6,False,False,False,False
0,0.8043478260869534,0.8024691358024683,0.11699650756693836,0.6593406593406592,0.6877470355731224,0,0,0,0,0,0,NORMAL,9.5,7426.117658506576,9013.199999999999,False,False,False,False
1,0.8043478260869534,0.790123456790127,0.12223515715948785,0.5920329670329669,0.6956521739130435,0,0,0,0,0,0,NORMAL,9.400000000000034,6767.849277824395,8254.4,False,False,False,False
0,0.8043478260869534,0.8024691358024683,0.09778812572759032,0.5906593406593406,0.7075098814229248,0,0,0,0,0,0,NORMAL,9.5,6547.581744905702,8377.199999999999,False,False,False,False
1,0.7934782608695627,0.790123456790127,0.16123399301513397,0.5247252747252746,0.7154150197628458,0,0,0,0,0,0,NORMAL,9.5,6355.441938212151,7602.0,False,False,False,False
0,0.8043478260869534,0.790123456790127,0.3463329452852154,0.3118131868131868,0.7272727272727272,0,0,0,0,0,0,NORMAL,9.400000000000034,4892.454599312944,4876.0,False,False,False,False
0,0.8043478260869534,0.8024691358024683,0.2578579743888243,0.41620879120879123,0.7351778656126482,0,0,0,0,0,0,NORMAL,9.5,5752.790219474022,6342.6,False,False,False,False
1,0.8043478260869534,0.790123456790127,0.23050058207217705,0.38873626373626374,0.7430830039525691,0,0,0,0,0,0,NORMAL,9.400000000000034,5257.392473929447,6034.8,False,False,False,False
2,0.8043478260869534,0.790123456790127,0.180442374854482,0.44230769230769235,0.7549407114624506,0,0,0,0,0,0,NORMAL,9.400000000000034,5571.928730406857,6876.0,False,False,False,False
0,0.7934782608695627,0.7777777777777786,0.3568102444703144,0.3392857142857143,0.7747035573122529,0,0,0,0,0,0,NORMAL,9.399999999999977,5315.41769024125,5586.0,False,False,False,False
0,0.7934782608695627,0.790123456790127,0.35739231664726423,0.315934065934066,0.7826086956521738,0,0,0,0,0,0,NORMAL,9.5,5001.164177102663,5306.400000000001,False,False,False,False
1,0.7934782608695627,0.790123456790127,0.4842840512223515,0.24862637362637363,0.7905138339920948,0,0,0,0,0,0,NORMAL,9.5,4586.725274241097,4380.0,False,False,False,True
1,0.7826086956521721,0.7777777777777786,0.38300349243306175,0.29532967032967034,0.8023715415019762,0,0,0,0,0,0,NORMAL,9.5,4837.822303067018,5135.900000000001,False,False,False,True
0,0.7934782608695627,0.790123456790127,0.10244470314318976,0.6483516483516483,0.8142292490118577,0,0,0,0,0,0,NORMAL,9.5,7177.910894921959,10506.0,False,False,False,True
0,0.7934782608695627,0.8024691358024683,0.20488940628637953,0.5384615384615384,0.8221343873517786,0,0,0,0,0,0,NORMAL,9.599999999999966,6844.483194620962,8944.0,False,False,False,True
1,0.7934782608695627,0.790123456790127,0.2578579743888243,0.49587912087912084,0.8300395256916996,0,0,0,0,0,0,NORMAL,9.5,6731.270667361097,8379.0,False,False,False,True
0,0.8043478260869534,0.8024691358024683,0.1641443538998837,0.6634615384615384,0.8418972332015809,1,0,0,0,1,0,OSF,9.5,7911.053900514697,11097.300000000001,False,False,True,True
0,0.7934782608695627,0.790123456790127,0.19266589057043082,0.4285714285714286,0.849802371541502,0,0,0,0,0,1,RNF,9.5,5494.12195235295,7525.0,False,False,False,True
0,0.7934782608695627,0.790123456790127,0.06984866123399303,0.8887362637362637,0.0,1,0,0,1,0,0,PWF,9.5,9239.214554697342,0.0,False,True,False,False
1,0.8043478260869534,0.8024691358024683,0.10593713620488943,0.7527472527472527,0.007905138339920948,0,0,0,0,0,0,NORMAL,9.5,8284.379827516284,117.2,False,False,False,False
1,0.8260869565217348,0.827160493827158,0.09662398137369044,0.6469780219780219,0.01976284584980237,0,0,0,0,0,0,NORMAL,9.5,7110.534204477969,254.5,False,False,False,False
0,0.8152173913043441,0.827160493827158,0.12107101280558796,0.7321428571428571,0.03162055335968379,0,0,0,0,0,0,NORMAL,9.599999999999966,8227.78927184962,456.8,False,False,False,False
0,0.8152173913043441,0.827160493827158,0.11641443538998841,0.6277472527472527,0.03952569169960474,0,0,0,0,0,0,NORMAL,9.599999999999966,7091.2029376828805,495.0,False,False,False,False
2,0.8260869565217348,0.8395061728395063,0.11001164144353903,0.7032967032967032,0.04743083003952569,0,0,0,0,0,1,RNF,9.600000000000023,7815.7589233558065,660.0,False,False,False,False
1,0.8260869565217348,0.8395061728395063,0.440046565774156,0.2774725274725275,0.06719367588932806,0,0,0,0,0,0,NORMAL,9.600000000000023,4835.539412405409,408.0,False,False,False,False
1,0.8260869565217348,0.8395061728395063,0.22293364377182778,0.4972527472527473,0.07905138339920947,0,0,0,0,0,0,NORMAL,9.600000000000023,6496.8136076236915,800.0,False,False,False,False
1,0.8260869565217348,0.8395061728395063,0.4278230500582073,0.239010989010989,0.0909090909090909,0,0,0,0,0,0,NORMAL,9.600000000000023,4224.771912645506,487.59999999999997,False,False,False,False
2,0.8260869565217348,0.8148148148148167,0.14493597206053555,0.6167582417582418,0.10276679841897232,0,0,0,0,0,0,NORMAL,9.400000000000034,7226.49038932197,1266.2,False,False,False,False
0,0.8043478260869534,0.790123456790127,0.25203725261932486,0.4313186813186814,0.12252964426877469,0,0,0,0,0,0,NORMAL,9.400000000000034,5901.50274371945,1091.2,False,False,False,False
0,0.8043478260869534,0.790123456790127,0.21827706635622823,0.4629120879120879,0.13043478260869565,0,0,0,0,0,0,NORMAL,9.400000000000034,6059.346830611314,1237.5,False,False,False,False
0,0.7934782608695627,0.790123456790127,0.1577415599534343,0.6662087912087912,0.13833992094861658,0,0,0,0,0,0,NORMAL,9.5,7881.177354379058,1830.5,False,False,False,False
2,0.7934782608695627,0.7777777777777786,0.2846332945285216,0.3502747252747253,0.14624505928853754,0,0,0,0,0,0,NORMAL,9.399999999999977,5084.154583034993,1084.1000000000001,False,False,False,False
0,0.8152173913043441,0.8024691358024683,0.16880093131548313,0.6483516483516483,0.1660079051383399,0,0,0,0,0,0,NORMAL,9.399999999999977,7786.751551187661,2142.0,False,False,False,False
0,0.8152173913043441,0.8024691358024683,0.3364377182770665,0.3241758241758242,0.17391304347826086,0,0,0,0,0,0,NORMAL,9.399999999999977,5009.83497282657,1205.6,False,False,False,False
0,0.8260869565217348,0.8024691358024683,0.29627473806752047,0.3667582417582418,0.1818181818181818,0,0,0,0,0,0,NORMAL,9.300000000000011,5356.258394737917,1403.0,False,False,False,False
0,0.8152173913043441,0.790123456790127,0.20488940628637953,0.49587912087912084,0.18972332015810275,0,0,0,0,0,0,NORMAL,9.300000000000011,6351.043708497125,1915.1999999999998,False,False,False,False
0,0.8260869565217348,0.8024691358024683,0.11583236321303847,0.7046703296703296,0.1976284584980237,0,0,0,0,0,0,NORMAL,9.300000000000011,7887.669979196477,2755.0,False,False,False,False
0,0.8152173913043441,0.8024691358024683,0.19848661233993015,0.4491758241758242,0.20553359683794464,0,0,0,0,0,1,RNF,9.399999999999977,5767.807032358181,1898.0,False,False,False,False
0,0.8152173913043441,0.790123456790127,0.1455180442374855,0.6538461538461537,0.2134387351778656,0,0,0,0,0,0,NORMAL,9.300000000000011,7632.520295847426,2775.6,False,False,False,False
0,0.8152173913043441,0.790123456790127,0.4598370197904541,0.22664835164835168,0.22134387351778656,0,0,0,0,0,0,NORMAL,9.300000000000011,4162.337994643165,1136.8,False,False,False,False
0,0.8152173913043441,0.8024691358024683,0.2991850989522701,0.37225274725274726,0.2292490118577075,0,0,0,0,0,0,NORMAL,9.399999999999977,5442.683608638173,1792.1999999999998,False,False,False,False
1,0.8152173913043441,0.8024691358024683,0.16530849825378346,0.6387362637362637,0.23715415019762845,0,0,0,0,0,0,NORMAL,9.399999999999977,7648.270147017422,3018.0,False,False,False,False
0,0.8043478260869534,0.7777777777777786,0.38416763678696164,0.2774725274725275,0.24901185770750986,0,0,0,0,0,0,NORMAL,9.300000000000011,4594.2650966097135,1512.0,False,False,False,False
2,0.8043478260869534,0.7777777777777786,0.18393480791618166,0.5178571428571428,0.2569169960474308,0,0,0,0,0,0,NORMAL,9.300000000000011,6449.270838799366,2697.5,False,False,False,False
0,0.7934782608695627,0.7777777777777786,0.29452852153667064,0.39010989010989017,0.27667984189723316,0,0,0,0,0,0,NORMAL,9.399999999999977,5644.688016263996,2254.0,False,False,False,False
0,0.7934782608695627,0.7654320987654302,0.1629802095459838,0.6277472527472527,0.2845849802371541,0,0,0,0,0,0,NORMAL,9.299999999999955,7505.893167956733,3564.0,False,False,False,False
1,0.7826086956521721,0.7530864197530889,0.49767171129220034,0.2101648351648352,0.2924901185770751,0,0,0,0,0,0,NORMAL,9.300000000000011,4046.29803399507,1413.4,False,False,False,False
0,0.7826086956521721,0.7654320987654302,0.16530849825378346,0.5989010989010989,0.3043478260869565,0,0,0,0,0,0,NORMAL,9.399999999999977,7207.31620215956,3649.7999999999997,False,False,False,False
1,0.7934782608695627,0.7777777777777786,0.190919674039581,0.5659340659340659,0.31225296442687744,0,0,0,0,0,0,NORMAL,9.399999999999977,7049.733914655495,3555.0,False,False,False,False
0,0.7934782608695627,0.7654320987654302,0.13329452852153667,0.5920329670329669,0.32411067193675885,0,0,0,0,0,0,NORMAL,9.299999999999955,6861.165051611523,3845.7999999999997,False,False,False,False
0,0.7934782608695627,0.7654320987654302,0.1658905704307334,0.4848901098901099,0.3320158102766798,0,0,0,0,0,0,NORMAL,9.299999999999955,5949.370143784647,3284.4,False,False,False,False
1,0.7826086956521721,0.7654320987654302,0.2072176949941793,0.4258241758241758,0.33992094861660077,0,0,0,0,0,0,NORMAL,9.399999999999977,5553.833156722179,2992.7999999999997,False,False,False,False
0,0.7934782608695627,0.7654320987654302,0.27066356228172295,0.37225274725274726,0.3517786561264822,0,0,0,0,0,0,NORMAL,9.299999999999955,5284.127427411496,2750.1,False,False,False,False
1,0.7934782608695627,0.7777777777777786,0.1135040745052387,0.5755494505494505,0.35968379446640314,0,0,0,0,0,0,NORMAL,9.399999999999977,6522.899298624,4158.7,False,False,False,False
0,0.7826086956521721,0.7654320987654302,0.20488940628637953,0.5645604395604394,0.37154150197628455,0,0,0,0,0,0,NORMAL,9.399999999999977,7146.913847406539,4220.599999999999,False,False,False,False
1,0.7826086956521721,0.7654320987654302,0.21187427240977885,0.4807692307692308,0.3794466403162055,0,0,0,0,0,0,NORMAL,9.399999999999977,6224.709795920768,3724.7999999999997,False,False,False,False
0,0.7717391304347743,0.7530864197530889,0.1257275902211875,0.6469780219780219,0.3913043478260869,0,0,0,0,0,0,NORMAL,9.400000000000034,7377.045981257503,5039.099999999999,False,False,False,False
1,0.7717391304347743,0.7530864197530889,0.21594877764842846,0.49587912087912084,0.3992094861660079,0,0,0,0,0,0,NORMAL,9.400000000000034,6430.431754853339,4029.8999999999996,False,False,False,False
1,0.7608695652173907,0.7530864197530889,0.10884749708963914,0.635989010989011,0.4110671936758893,0,0,0,0,0,0,NORMAL,9.5,7108.952936175663,5210.400000000001,False,False,False,False
1,0.7608695652173907,0.7407407407407405,0.19557625145518054,0.46016483516483514,0.4229249011857707,0,0,0,0,0,0,NORMAL,9.399999999999977,5874.694486408817,3991.1,False,False,False,False
0,0.7717391304347743,0.7530864197530889,0.17927823050058211,0.5879120879120879,0.43478260869565216,0,0,0,0,0,0,NORMAL,9.400000000000034,7202.792308738391,5126.0,False,False,False,False
0,0.7717391304347743,0.7407407407407405,0.3218859138533178,0.3173076923076923,0.4426877470355731,0,0,0,0,0,0,NORMAL,9.300000000000011,4847.990591289136,3012.7999999999997,False,False,False,False
1,0.7608695652173907,0.7407407407407405,0.1897555296856811,0.4574175824175824,0.450592885375494,0,0,0,0,0,0,NORMAL,9.399999999999977,5804.34375491943,4229.400000000001,False,False,False,False
0,0.7608695652173907,0.7407407407407405,0.17287543655413273,0.5453296703296703,0.4624505928853755,0,0,0,0,0,0,NORMAL,9.399999999999977,6673.528194388117,5089.5,False,False,False,False
1,0.7608695652173907,0.7530864197530889,0.1135040745052387,0.6895604395604396,0.4703557312252964,1,0,0,0,0,0,NORMAL,9.5,7707.5834163171985,6426.0,False,False,False,False
0,0.7717391304347743,0.7530864197530889,0.2793946449359721,0.3598901098901099,0.48221343873517786,0,0,0,0,0,0,NORMAL,9.400000000000034,5177.344693115979,3660.0,False,False,False,False
1,0.7608695652173907,0.7530864197530889,0.41385331781140866,0.26373626373626374,0.49011857707509876,0,0,0,0,0,0,NORMAL,9.5,4525.673657006336,2852.0,False,False,False,False
2,0.7608695652173907,0.7407407407407405,0.18277066356228178,0.4835164835164835,0.5019762845849802,0,0,0,0,0,0,NORMAL,9.399999999999977,6052.5924064060955,4953.0,False,False,False,False
0,0.7717391304347743,0.7530864197530889,0.18917345750873116,0.4752747252747253,0.5217391304347826,0,0,0,0,0,0,NORMAL,9.400000000000034,6003.709224716237,5068.8,False,False,False,False
0,0.7717391304347743,0.7530864197530889,0.15424912689173464,0.5274725274725275,0.5296442687747035,0,0,0,0,0,0,NORMAL,9.400000000000034,6332.675863449138,5654.8,False,False,False,False
0,0.7608695652173907,0.7407407407407405,0.1350407450523865,0.5192307692307692,0.5375494071146245,0,0,0,0,0,0,NORMAL,9.399999999999977,6098.878538168985,5657.6,False,False,False,False
0,0.7717391304347743,0.7530864197530889,0.050640279394644994,0.7582417582417582,0.5454545454545454,0,0,0,0,0,0,NORMAL,9.400000000000034,7753.974267835208,8142.0,False,False,False,False
0,0.7499999999999929,0.7407407407407405,0.1763678696158324,0.5741758241758241,0.5533596837944663,0,0,0,0,0,0,NORMAL,9.5,7024.34984601449,6384.0,False,False,False,False
2,0.7499999999999929,0.7283950617283992,0.11001164144353903,0.554945054945055,0.5612648221343873,0,0,0,0,0,0,NORMAL,9.400000000000034,6281.028080224121,6276.400000000001,False,False,False,False
0,0.7608695652173907,0.7407407407407405,0.1658905704307334,0.5137362637362637,0.5810276679841897,0,0,0,0,0,0,NORMAL,9.399999999999977,6268.901532581265,6056.400000000001,False,False,False,False
1,0.7608695652173907,0.7407407407407405,0.2165308498253784,0.3447802197802198,0.5889328063241106,0,0,0,0,0,0,NORMAL,9.399999999999977,4660.657421355578,4306.099999999999,False,False,False,False
0,0.7608695652173907,0.7530864197530889,0.25436554132712463,0.4313186813186814,0.6007905138339921,0,0,0,0,0,0,NORMAL,9.5,5916.247285240299,5350.400000000001,False,False,False,False
2,0.7608695652173907,0.7654320987654302,0.11990686845168808,0.6675824175824175,0.608695652173913,0,0,0,0,0,0,NORMAL,9.599999999999966,7539.571041203215,8069.599999999999,False,False,False,False
